,lat,long,N
977,-19.56,-44.05,2
978,-23.22,-45.31,2
979,-23.86,-46.45,1
980,-23.35,-44.87,2
981,-26.24,-48.51,1
982,-24.58,-50.27,1
983,-22.9,-43.23,2
984,-15.84,-48.96,1
985,-22.53,-44.17,1
986,-22.99,-43.23,1
987,-27.65,-54.32,1
988,-22.97,-43.44,1
989,10.33,-68.74,1
990,-23.42,-51.44,2
991,-23.32,-46.59,1
992,-8.34,-36.03,2
993,-24.11,-48.37,1
994,-18.0,-43.38,1
995,38.99,-6.19,1
996,-19.95,-44.16,1
997,-22.94,-47.03,2
998,-29.05,-50.15,9
999,-23.39,-47.47,1
1000,-20.77,-41.67,1
1001,-19.93,-43.94,1
1002,-15.46,-55.88,1
1003,-30.09,-51.07,1
1004,-31.25,-50.91,1
