,lat,long,N
523,-23.6,-46.6,1
524,-23.33,-46.72,3
525,-19.47,-44.25,1
526,-2.75,-42.83,2
527,10.77,122.59,1
528,-8.36,-42.25,1
529,-7.22,-35.88,1
530,26.19,-80.1,1
531,-20.46,-54.62,1
532,-29.55,-52.04,2
533,-4.95,-47.48,1
534,45.5,-73.57,1
535,-2.56,-44.06,1
536,-8.03,-50.03,1
537,-11.88,17.57,3
538,-28.51,-50.94,1
539,-27.62,-48.63,1
540,-22.9,-43.64,1
541,-7.22,-39.32,1
542,-16.1,-47.94,1
543,-22.45,-43.47,1
544,-19.04,-43.43,1
545,-26.49,-49.08,1
546,38.84,-9.35,1
547,29.99,31.21,1
548,-19.91,-44.08,5
549,-18.24,-43.6,2
550,-20.47,-45.96,1
551,-15.74,-43.03,2
552,-18.13,-43.36,1
553,-22.81,-43.41,1
554,-26.92,-49.07,1
555,40.8,-74.31,1
556,-8.0,-34.85,1
557,-22.71,-42.63,1
558,-11.73,-61.77,1
559,-23.51,-46.66,1
560,-23.44,-46.52,1
561,-15.1,-44.09,4
562,-25.5,-57.5,1
563,-20.46,-41.86,2
564,-19.89,-43.81,1
565,-22.28,-42.53,1
566,-15.65,-56.13,1
567,-22.53,-41.94,1
568,-18.53,-44.16,1
569,-30.85,-50.71,2
570,-2.91,-41.77,1
571,-22.78,-43.43,1
572,-22.82,-43.03,1
573,-22.98,-43.24,1
574,10.51,-66.91,1
575,-3.73,-38.66,1
576,-22.87,-43.3,1
577,-28.45,-52.2,1
578,-20.81,-49.38,1
579,-16.25,-47.95,1
580,-23.01,-44.32,2
581,-11.0,-68.75,1
582,-23.05,-43.53,3
583,-22.8,-43.37,1
584,-25.69,-54.44,1
585,-24.74,-47.55,1
586,-22.98,-43.52,1
587,38.88,-6.97,1
588,-8.42,-37.06,1
589,-21.84,-43.79,1
590,-23.01,-43.36,1
591,-28.03,-48.62,1
592,-20.02,-44.06,1
593,-22.97,-43.18,1
594,-24.01,-46.4,1
